crop,region,month,temperature,humidity,rainfall,pest_alert
Bajra,AP,2,38.71916918128504,66.13081412106254,235.61672422155556,Root Rot
Rice,Bihar,7,13.161877360711827,76.53827799287373,90.4841438283792,Blight
Cotton,UP,12,24.965276177380893,80.25352769023927,68.63835031552692,None
Cotton,Bihar,9,11.880595222047916,59.49968959086965,172.28542945058445,Rust Fungus
Groundnut,Punjab,11,12.711729762466192,56.17598999083384,174.74812536320982,Mosaic Virus
Groundnut,Punjab,6,29.00501086415281,70.37496809331356,151.84552010420174,Leaf Curl
Soybean,MP,12,28.921817891757566,32.303678359402674,272.50488866610914,Root Rot
Soybean,TN,7,15.793608439724775,79.64972547477217,87.6523648775468,Stem Borer
Sugarcane,TN,3,36.17459545775178,25.174645314264286,188.712252274859,Leaf Curl
Sugarcane,Punjab,11,31.06560987048932,62.211183049906325,134.7628195798718,Wilt
Bajra,UP,3,19.01831748613494,61.27854598552705,264.65811939621574,Root Rot
Sugarcane,MP,8,17.451596740267846,41.74916206321821,57.188239217114855,Wilt
Rice,Haryana,7,32.62855759392486,22.482400015516525,43.21627764891191,Rust Fungus
Rice,WB,5,32.008717723978116,70.2498410562543,297.9728557708077,Blight
Cotton,UP,6,14.46495734594313,21.69218862063894,181.61701132615116,Aphids
Barley,Punjab,9,20.47563546010805,32.57281764122932,275.34369495008195,Root Rot
Rice,Punjab,3,16.50031739975322,58.096577957466266,134.30079600980724,Mosaic Virus
Maize,UP,12,18.824325882576197,85.79881223026538,189.2026796087781,Blight
Soybean,Maharashtra,3,18.62691887484617,24.61534561032977,214.3451569728514,Root Rot
Groundnut,MP,11,39.28071099889891,60.51508554019134,296.1116323059028,Root Rot
Sugarcane,Punjab,6,32.506341193317056,43.022512438976946,51.5667820351809,Mosaic Virus
Cotton,WB,11,33.40156146807625,66.8592580016208,54.93862644312978,Aphids
Wheat,Haryana,8,18.322694957968636,86.70361710418922,166.49697615942725,Blight
Groundnut,Bihar,5,10.015812551391054,38.80132209589976,35.62405279401794,None
Maize,AP,1,11.744710147659685,86.91488895339334,223.69434020555204,Root Rot
Sugarcane,WB,3,26.58999299970387,80.94384106420813,297.4115417309032,Root Rot
Maize,AP,8,18.564434166951592,62.49391410824619,247.20201785883637,Root Rot
Soybean,Gujarat,4,15.788638019445651,73.07656704619356,94.4264735126772,Blight
Soybean,Maharashtra,9,11.489227648489562,80.54216030342803,243.87717572611712,Root Rot
Bajra,WB,6,36.27645218289213,76.24280423706978,195.80536258537433,Aphids
Cotton,TN,10,28.003820411739277,42.869537995057016,53.437534091701636,None
Groundnut,Maharashtra,4,13.22119643344772,76.88228537891196,178.45876213183465,Aphids
Jowar,TN,4,32.9921204828978,41.94631888541387,271.0974486384297,Root Rot
Jowar,Haryana,10,32.67476773230397,80.69555046379276,101.17842222622642,Stem Borer
Groundnut,Haryana,5,18.682109230457677,37.88262354482274,204.55010455028884,Root Rot
Wheat,Haryana,7,15.652806746702332,60.058260162602195,31.638124918141344,Leaf Curl
Cotton,Maharashtra,12,34.41945628418129,68.50465511791629,253.58028472823926,Aphids
Maize,Haryana,7,19.88694197953407,49.805386140756674,77.66245982054326,Stem Borer
Wheat,UP,10,35.42284243242871,74.80807467327656,190.4150661622959,Mosaic Virus
Barley,AP,7,11.309548391433527,84.77491335162013,166.7741637324912,Rust Fungus
Groundnut,AP,5,24.9786684673465,33.03771658466811,173.47648760617085,Aphids
Maize,MP,12,15.387858441988596,22.340985616908302,91.04630061256343,Wilt
Jowar,TN,9,30.16134439684408,63.856149184661184,176.5513614180961,Mosaic Virus
Rice,AP,2,39.91641284407141,62.15308038091667,188.77037996619435,Blight
Bajra,Punjab,8,22.375330960808036,43.89131175782826,139.12787545565482,Wilt
Jowar,AP,10,13.009316406758717,74.98240836384615,197.3108530716931,Root Rot
Cotton,Punjab,8,19.53019358418605,77.82997840901226,73.64067113582519,Rust Fungus
Soybean,MP,3,36.74519498695246,43.2389976221165,163.526672722791,Leaf Curl
Rice,Gujarat,5,32.97283072311764,67.75907497195094,220.7044407941389,Root Rot
Bajra,Maharashtra,8,16.96634985676772,64.94175501549354,123.03885819990879,Rust Fungus
Bajra,WB,10,38.60796158095977,43.98509223300453,135.12097648690815,Leaf Curl
Barley,Gujarat,9,28.665638040793148,87.84037795914728,65.97711387893423,Leaf Curl
Barley,MP,7,15.04148200952571,44.24815758876018,192.60575202503261,None
Sugarcane,AP,4,27.169664273387177,63.41988163128362,54.585377544884444,Mosaic Virus
Jowar,AP,4,23.538306029919816,46.60884888503196,160.22629589777856,Mosaic Virus
Jowar,TN,3,34.59093024320691,20.82831193929401,78.91788369463711,Root Rot
Jowar,Maharashtra,11,20.32480088835736,26.414694633693927,74.355966575142,Leaf Curl
Sugarcane,MP,8,36.24934959510839,36.262143230335255,46.83227801633406,Stem Borer
Wheat,Haryana,6,34.359111593149336,76.85177306994095,120.071405627962,Wilt
Bajra,WB,10,30.238103534799997,50.944539606815894,262.8749756250678,Root Rot
Rice,Gujarat,6,17.758216670385202,61.20365649927775,189.37564169534315,Stem Borer
Cotton,UP,10,39.10988728839334,86.06996008217737,238.1506161669804,Aphids
Bajra,UP,10,26.46000340906461,30.291659818828627,52.07981640380842,Root Rot
Barley,UP,9,37.225419350890874,80.32735587378853,107.72799953134435,Wilt
Maize,MP,11,16.471896977505885,46.54652055740795,128.81194686344264,Rust Fungus
Soybean,Haryana,3,39.50134906256676,43.62360016540464,260.8025481591786,Root Rot
Sugarcane,Bihar,4,34.481776868342955,63.78698036549833,206.03152052181244,Root Rot
Groundnut,UP,3,38.476806502813446,82.90469853877175,157.33397119624212,Wilt
Maize,Gujarat,3,16.37097196824962,44.39751386967279,104.13499130165285,Blight
Cotton,Bihar,1,22.91974235747644,73.29857688313905,232.78589307989424,Root Rot
Jowar,WB,10,12.929017655008229,21.346945916791856,268.73062101479525,Root Rot
Barley,TN,6,14.109088196773632,63.61711286575902,170.30750495560704,Blight
Barley,Haryana,9,18.518759907610047,64.13910686457372,32.159430074341714,Wilt
Barley,TN,5,38.5487698141977,58.92423641912288,96.11845732408895,Rust Fungus
Jowar,Gujarat,12,30.01575043359932,85.64758369829977,228.82590808619798,Root Rot
Groundnut,Maharashtra,12,19.438969212006654,85.70138959797865,128.5286195667274,Stem Borer
Sugarcane,Maharashtra,12,38.63719956513925,43.94426137651054,195.25688490832175,Mosaic Virus
Maize,UP,10,32.19194219851295,51.945497662095065,166.86609055497257,Mosaic Virus
Jowar,Gujarat,2,37.20937039732934,75.46628852650473,274.1607684989678,Root Rot
Cotton,TN,10,37.816623815172946,79.0737980607784,105.960476280214,Aphids
Sugarcane,MP,4,32.52309249736245,49.257816338583595,144.8963564902736,Mosaic Virus
Cotton,Bihar,12,17.29400289374758,44.43186150603201,38.138333163869305,Stem Borer
Sugarcane,UP,6,39.89766865356923,77.443157083279,245.38942832757482,Root Rot
Groundnut,Bihar,7,19.752725201849096,46.38086418767256,111.23015885518123,None
Soybean,AP,12,30.151172487031555,48.36625348218369,222.14150646770577,Root Rot
Cotton,AP,7,35.344350848734024,29.48713017738855,20.848842509300304,Aphids
Jowar,AP,4,15.254529832739689,58.00643962793547,262.8813169207924,Root Rot
Sugarcane,Maharashtra,10,28.271250398344257,42.85136458161312,292.14880427925925,Root Rot
Barley,Punjab,10,21.255183307847737,61.34247105960155,151.58901128611322,Leaf Curl
Bajra,Gujarat,5,17.32867208917491,51.37463472249095,155.12921267941536,None
Barley,Maharashtra,4,10.353154382689361,72.36955239345045,192.58236425634584,Root Rot
Wheat,Gujarat,12,36.15922191393914,39.44410105450214,293.0312236354139,Rust Fungus
Soybean,WB,10,14.076446416805663,32.03996911650938,176.40226956640416,Stem Borer
Soybean,TN,6,36.34351482054563,69.20718325420884,40.679530485497644,Stem Borer
Barley,AP,11,28.020717964253443,46.8889042016128,178.2473770724504,Leaf Curl
Maize,AP,7,28.631666635451236,59.45225025251292,137.3333777348771,Stem Borer
Groundnut,WB,2,34.85955382772635,85.87481151307945,233.04060609869325,Root Rot
Cotton,Haryana,10,25.283234400243416,53.886558648473034,104.93479715551872,None
Jowar,Punjab,12,20.718537044030263,30.667449047267368,278.8501913513636,Root Rot
Soybean,Haryana,3,14.164200519775608,49.8692459233327,244.0212685081268,Root Rot
Barley,Maharashtra,11,27.11246143624336,53.49716830826064,111.43875276086959,Wilt
Barley,Haryana,8,26.59501162753237,73.61848876145531,118.55729588733536,Mosaic Virus
Groundnut,Gujarat,7,18.816894570018572,33.66317788476459,164.98874921073866,Root Rot
Groundnut,MP,12,28.001707769604437,44.28312371403373,47.8860859725488,Wilt
Rice,Gujarat,1,23.181006579050887,23.50198236950466,213.2331195704261,Root Rot
Rice,UP,4,34.165904617404124,69.13845519857438,190.56097364436079,Root Rot
Maize,Maharashtra,5,26.78458772879534,72.0752640729757,109.23762258074075,Aphids
Maize,AP,3,38.010357590404865,52.003395816193,198.65289727528474,None
Wheat,Maharashtra,4,25.539489051549346,57.678806106502805,47.50825717469473,Aphids
Maize,Haryana,10,36.62485909471709,72.48696867622093,286.57437768690363,Root Rot
Sugarcane,Bihar,10,25.615754140423064,38.7811001331756,38.75207636235429,Leaf Curl
Groundnut,Maharashtra,10,26.741044109209994,62.48757001232882,112.07497766617195,Rust Fungus
Jowar,TN,7,21.0042398636676,87.47435433794654,291.7493300301165,Root Rot
Sugarcane,Maharashtra,8,22.005073703816866,66.05774728885422,131.53933855219807,Wilt
Cotton,Gujarat,12,37.99304461874837,25.467709570495472,267.968383934814,Aphids
Barley,Bihar,9,16.698472059416126,40.318204857736745,62.25181751813837,Mosaic Virus
Maize,Punjab,2,13.64373165018475,56.338862403432614,38.686365205611935,None
Barley,Gujarat,4,34.906327354118226,25.086953667923808,50.28823634573796,Wilt
Soybean,Bihar,1,27.30732399234639,67.35988683168972,292.174701269031,Root Rot
Wheat,Bihar,3,18.53941943384418,65.7948539491042,44.8575300075086,Stem Borer
Soybean,Maharashtra,8,22.97200660869079,81.34265834388749,202.48629686872727,Root Rot
Wheat,WB,7,25.747156803318006,54.9994951707947,143.36787243193442,Aphids
Rice,MP,8,27.76420770509304,68.44969848365393,261.023252346958,Root Rot
Barley,WB,11,34.63153068815421,32.7412746057142,102.40753698772943,Root Rot
Wheat,Bihar,6,21.830569823680463,20.200878488254727,28.095440230666032,Blight
Bajra,Maharashtra,5,30.29509339679295,32.05777960521793,229.60803861542786,Root Rot
Sugarcane,MP,12,35.04300921292422,24.35502188149116,184.85234997339313,Aphids
Wheat,AP,12,35.31320367874088,49.94026174014985,141.6608618577364,Rust Fungus
Wheat,TN,10,17.627356151092727,52.78123360845285,110.44447938753889,Root Rot
Sugarcane,Haryana,9,20.50519132750369,65.11308882567903,271.84231324528423,Root Rot
Barley,MP,5,27.84718102786643,29.854030649533744,54.10389462005004,Leaf Curl
Barley,AP,9,36.57317173740839,35.03012682473324,59.57930644793044,Mosaic Virus
Sugarcane,AP,4,33.71338260075687,75.88283137903306,24.152107220696912,Mosaic Virus
Soybean,TN,12,27.518887042486647,60.35657463454317,40.31780869455625,Rust Fungus
Bajra,UP,5,39.51200891871532,22.055451557914193,260.0389744520553,Root Rot
Jowar,Punjab,1,23.16961688270325,79.38832706267443,242.22193649894652,Root Rot
Cotton,TN,6,35.27351713558741,64.08639187570824,48.67806755586419,Aphids
Bajra,Punjab,3,34.552611399188386,33.064737450553984,238.3482937560676,Root Rot
Barley,UP,11,37.24114935010846,37.64460188798453,199.49383027693602,Mosaic Virus
Jowar,UP,10,39.63035065075637,58.748318967766984,128.49582659826177,Aphids
Rice,TN,2,24.870900927394867,59.25608270682017,43.577293127969625,Rust Fungus
Maize,Punjab,6,15.868889461101782,76.36320647582646,188.65848098761518,Stem Borer
Wheat,WB,1,23.826860704844535,45.10078467213371,255.10921817406333,Rust Fungus
Sugarcane,Haryana,12,35.61654630956296,58.45122025867678,137.79865869414857,Wilt
Sugarcane,WB,9,35.08319902766294,60.777658494875716,138.82853330321348,Aphids
Wheat,Punjab,5,20.07909722760429,59.10734924086639,251.4712709417072,Root Rot
Maize,Gujarat,7,11.419204208760211,25.103409176441275,78.96612128577166,Stem Borer
Cotton,Gujarat,11,25.295262934787306,48.787701210371736,68.29120751470013,Rust Fungus
Maize,AP,10,24.223027872364362,43.72188849025013,214.76243921659398,Root Rot
Jowar,Gujarat,9,12.572919333313948,89.4944402767487,203.81018637415372,Root Rot
Maize,Gujarat,9,33.84669867170784,52.59819944413505,275.3953828338552,Root Rot
Jowar,Haryana,7,18.50770821815653,50.465951298338226,113.5909188685136,Stem Borer
Maize,UP,4,29.372562765223417,53.85812964957916,76.56027286622853,Mosaic Virus
Cotton,AP,4,13.04463587964999,84.34978073785538,140.07229257321097,Root Rot
Cotton,UP,7,35.82109518728809,62.8017698244097,127.461284768276,Aphids
Barley,Punjab,8,32.178235094654895,47.240037124163685,282.66657125742887,Root Rot
Wheat,TN,7,21.652681269359974,83.88041775854792,276.9297835798269,Root Rot
Cotton,AP,11,28.884668479697037,85.0890059096944,139.88189509403324,Blight
Jowar,MP,10,15.623616780567243,38.50189137056836,135.49864336393614,Leaf Curl
Cotton,AP,4,39.56267472876836,47.53772645077886,144.5979806470787,Aphids
Barley,Bihar,4,33.88324126281156,87.65210690338432,224.65074231779317,Root Rot
Sugarcane,UP,8,33.66820009207081,57.873408220355365,174.01682554689762,Rust Fungus
Jowar,Punjab,12,14.601406527336284,50.22215543834549,100.61882573304501,Mosaic Virus
Barley,Gujarat,9,10.532005746815864,33.678317469287364,235.2442930751529,Root Rot
Soybean,Bihar,7,27.561141033088997,46.91071878212327,273.07212387237496,Root Rot
Soybean,Maharashtra,12,14.323618355194329,64.18643073046624,220.972156809842,Root Rot
Rice,MP,3,33.41300369466535,22.709080317333292,74.50264390163336,Mosaic Virus
Maize,WB,12,22.482284205347387,25.8314400745762,241.69660770667315,Root Rot
Wheat,UP,10,20.15782746962295,20.376348351663225,296.90632044024954,Root Rot
Groundnut,WB,1,12.209477873851316,35.32491341665063,211.843437484299,Root Rot
Bajra,Punjab,5,39.88195239833865,32.8094959206213,88.28813788291345,Wilt
Barley,WB,6,38.680323411606395,79.55653766737618,21.553330411530908,Rust Fungus
Sugarcane,Punjab,11,13.947907234205532,32.9666615828263,127.91372179826107,Root Rot
Bajra,Punjab,9,19.984348125444754,66.28267181045345,151.67002605040474,Aphids
Sugarcane,Haryana,5,21.723626140738197,28.285139380376336,274.70325052720585,Root Rot
Bajra,Haryana,1,18.90403234346786,61.549183918828476,193.5103273006804,Stem Borer
Barley,MP,11,38.03405678964534,50.49341061926796,98.85351958534167,Stem Borer
Groundnut,Punjab,11,31.64025487066254,48.6067681008892,213.68450335916157,Root Rot
Bajra,MP,4,38.67749216782195,79.95933248792306,45.81297867121681,Mosaic Virus
Barley,Haryana,2,36.23516207572294,31.74036267593246,79.76068110086618,Aphids
Cotton,MP,4,32.63624558407518,61.66527107909443,228.45737821434284,Aphids
Groundnut,MP,7,30.90901321239635,77.53048391230405,103.22435510983748,Wilt
Jowar,TN,9,35.98487472938444,69.97277757461089,28.719615880050476,None
Sugarcane,TN,12,30.524496903743657,88.83420748014959,159.09504998946352,Aphids
Soybean,Punjab,3,15.66159396943453,20.147411352849325,204.25400980306048,Root Rot
Maize,Bihar,3,29.44379549284294,81.90515201619144,240.92568038515907,Root Rot
Soybean,WB,11,25.4500491984572,62.94159493776759,105.68893367453313,Wilt
Groundnut,MP,4,39.456840312859796,20.173917145788913,138.88101762648904,Wilt
Jowar,Bihar,7,25.29896641197609,52.584567496145525,175.83717526867207,Blight
Sugarcane,Haryana,6,11.15364949453131,73.72061639973049,40.907961237226324,Leaf Curl
Jowar,UP,5,17.925685322969304,32.77826865775489,75.34022942440629,Mosaic Virus
Bajra,WB,4,37.521452813642966,67.49340270586768,123.39115302191995,Stem Borer
Sugarcane,Gujarat,12,38.87068991339909,29.776789423248168,94.80960996030373,Stem Borer
Bajra,WB,8,31.85495729922314,76.24167071527519,150.43200970762192,Wilt
Barley,MP,12,11.705916963609113,59.792435782486635,202.2052884217834,Root Rot
Groundnut,Punjab,4,10.706241632387973,22.37206568658355,171.11205328031224,Aphids
Barley,Punjab,3,24.387850083973007,26.361299524435566,236.77830329178963,Root Rot
Rice,MP,7,39.99016919682655,80.47055347683303,195.37829879804806,Blight
Jowar,MP,2,36.07890212498215,22.310099193904907,101.7353683276918,Stem Borer
Bajra,Maharashtra,4,37.99322862645994,40.89798192259818,53.5913443759833,Mosaic Virus
Cotton,WB,8,28.706245149787584,59.683832130256675,199.11345150164826,Wilt
Barley,TN,4,35.77374184754504,34.940784626294715,79.34670173513084,Root Rot
Rice,TN,10,19.590951231915774,35.69625160146562,109.22628210274183,Aphids
Wheat,Gujarat,12,10.820920103530941,74.32238081555315,242.65663986954172,Rust Fungus
Soybean,Bihar,7,37.54751884667881,40.36962090184343,81.57590707977067,None
Sugarcane,Gujarat,2,16.552918739467977,22.70080646334275,170.59388648044603,Wilt
Rice,UP,11,31.854590648236893,70.47852600043916,46.55085022029965,Blight
Groundnut,UP,5,29.769019446314612,86.80561708623962,136.6310571567293,Aphids
Barley,Maharashtra,12,14.744906452589715,78.23537836264373,294.47758431628876,Root Rot
Groundnut,Punjab,4,15.873369895934395,58.399342063254544,287.2271898740234,Root Rot
Soybean,WB,9,19.872174442893876,49.741862712861305,285.04640439491624,Root Rot
Cotton,UP,7,32.707919588457536,84.7615619621492,186.64522905515074,Aphids
Jowar,Bihar,9,11.177327340897001,73.6357806822743,102.51415061653894,Rust Fungus
Jowar,WB,11,22.21206220865703,59.94600688645023,119.38646110174632,Root Rot
Groundnut,WB,10,29.95339618865699,81.58756232394346,77.69244059815739,None
Bajra,TN,7,15.144128378158992,62.119865443444,47.32742885037777,Leaf Curl
Cotton,Punjab,2,13.582518177329156,88.14532673214745,67.27850296531716,Mosaic Virus
Jowar,UP,12,21.7063672318664,80.08033348065717,150.83318638806165,Root Rot
Cotton,TN,2,18.59677653585106,58.531166148685415,27.568498358163055,Blight
Rice,AP,2,29.47286992705297,84.59853467306046,282.97494211812335,Blight
Cotton,Haryana,5,39.08705609563839,43.970726757885956,177.25444546695294,Aphids
Maize,AP,1,10.134068077874502,69.06489149499691,68.58567446041192,Stem Borer
Soybean,AP,7,37.07139737381677,31.98929219633296,136.57537862926307,Leaf Curl
Jowar,Haryana,2,22.996691091714776,82.67554405408343,125.36030768745358,Rust Fungus
Cotton,AP,4,29.920231878029643,37.363510492203325,253.89793754065215,Root Rot
Groundnut,UP,9,35.53081098534422,86.43227581386763,53.73855985543018,None
Wheat,WB,8,27.203759833663728,21.1894020143235,140.36378011470114,Rust Fungus
Maize,TN,10,12.919354815740137,67.72858277154799,219.16682169446014,Root Rot
Maize,MP,2,14.217855271246016,30.503931879108944,124.49290046535292,Aphids
Bajra,Maharashtra,4,33.678401269585635,73.95680305297877,120.12595085096868,Aphids
Cotton,TN,4,16.872946943326987,54.43341512054876,115.3227282182608,Rust Fungus
Bajra,Bihar,2,27.071128483973016,83.6755176794918,233.36287799421677,Root Rot
Bajra,Punjab,2,22.842415374363384,70.0548446800134,53.40505302256566,Aphids
Wheat,UP,5,19.109169484273846,73.77861920539478,259.8772037575495,Root Rot
Rice,TN,11,33.60902692367162,28.433555842613252,39.84777795628005,Blight
Cotton,UP,4,31.936499566744565,26.75928472361244,109.32115265039926,Aphids
Barley,Gujarat,8,29.383266534149787,79.53903936306898,128.93291785762113,Wilt
Jowar,Haryana,4,21.180141052696758,35.804169050776395,130.20483002680123,Blight
Bajra,MP,8,16.794109720638538,80.68592782554249,72.54882208172995,None
Soybean,Bihar,5,25.476848529944192,29.977669623435094,188.88447625977392,Leaf Curl
Sugarcane,WB,1,34.51312300986311,41.59158964576667,147.00020046733084,Wilt
Soybean,WB,9,27.269949111525822,85.01171104821549,178.92049584981993,Aphids
Wheat,TN,8,39.104189295849864,78.7802483157031,192.1761447913277,None
Wheat,AP,1,10.46312464187192,23.796985073386054,73.5741260432817,Rust Fungus
Groundnut,Haryana,12,39.950403441658686,51.366825719961454,277.68156878959405,Root Rot
Rice,AP,3,30.742271390760674,83.69074895005275,252.42643372018514,Blight
Jowar,AP,3,34.980220515729954,21.03304894875798,251.95324702175265,Root Rot
Bajra,Bihar,5,20.04857103302366,27.5123640737709,168.86306053264482,Aphids
Soybean,UP,7,25.250239842596663,65.16371195318874,249.61507919281507,Root Rot
Sugarcane,TN,1,33.90967743652995,27.34884380316168,195.69579486750118,Aphids
Wheat,WB,1,32.81948417100959,51.418677579828724,146.15537616023607,Rust Fungus
Wheat,Punjab,10,20.021032866378278,55.54759473418093,230.68896497206134,Root Rot
Rice,AP,6,19.732307050714088,80.2177844454927,187.98409748540567,Blight
Sugarcane,Gujarat,5,29.884336087363934,87.01735742009119,20.563818595580486,Blight
Sugarcane,Bihar,12,38.009775444159835,55.85616635632352,299.1607826432623,Root Rot
Rice,Maharashtra,12,23.1635797202239,55.725222519348755,140.35828383790448,Wilt
Wheat,TN,3,20.58825397927648,70.87567369426995,180.08383298113992,Aphids
Jowar,Gujarat,3,36.840611087085456,33.4754631653676,133.66204976785508,None
Cotton,AP,4,30.49168184369742,85.86009784478473,48.084669446692004,Aphids
Cotton,UP,11,21.64827939118247,20.083924711721895,253.52280590255342,Root Rot
Rice,Bihar,10,11.718286925433837,20.125570905060155,211.11549618966004,Root Rot
Sugarcane,MP,2,31.644678161433546,63.796645326234305,251.98443625540935,Root Rot
Bajra,Punjab,9,20.586594720711403,43.903928459653784,155.50491934397874,None
Rice,Bihar,12,12.116985933170792,47.868066820863966,241.67800475663088,Root Rot
Jowar,Gujarat,4,28.368672617391304,35.50060231001335,243.36142108236203,Root Rot
Rice,WB,10,19.690206114815314,48.54616781906823,114.1629548181449,Aphids
Maize,Punjab,3,20.15369524931588,77.95882003958829,21.14048947132723,Leaf Curl
Soybean,MP,10,24.375103922436782,68.94746137332004,260.74048093616693,Root Rot
Sugarcane,Maharashtra,11,31.52424301985365,26.625762909014696,71.69730806094768,Blight
Groundnut,TN,7,18.289914329088823,23.96758870530105,263.23970471495124,Root Rot
Groundnut,AP,9,12.428377473367028,55.43349582338007,193.12368810161794,Leaf Curl
Sugarcane,Haryana,12,22.732771643185185,71.11126743564597,197.7279046490478,Blight
Jowar,UP,2,11.647762693491831,66.51423483674927,89.22114339167808,Mosaic Virus
Maize,Gujarat,6,30.918055296766493,80.48802855946103,132.730267218307,Stem Borer
Maize,Bihar,5,38.777304037677226,29.32852325011089,107.38573750405115,Mosaic Virus
Wheat,WB,1,29.76276422944395,62.4026845814446,73.29757575059523,Rust Fungus
Soybean,UP,11,18.261713492525608,73.6210183131002,222.86176438891135,Root Rot
Cotton,WB,7,15.451071626128105,85.6488551621086,46.83614354183558,Stem Borer
Barley,Bihar,1,16.983507139002697,27.06181261692859,163.35073885737194,Wilt
Jowar,Gujarat,10,16.648300095043645,36.77492955052504,170.0823576589001,Blight
Barley,Maharashtra,9,19.41491518133547,44.82140025140032,287.5082125917576,Root Rot
Barley,Maharashtra,4,12.920400343844348,57.852529753642905,263.4297862485556,Root Rot
Sugarcane,MP,8,36.871571729393054,48.60285360844688,157.6728495835411,Blight
Groundnut,AP,1,36.55361485988523,80.27820988106222,256.3710928519763,Root Rot
Groundnut,TN,5,28.45708760704585,86.53688565174315,241.36175601209086,Root Rot
Cotton,Haryana,3,11.857611006190755,24.905505939054887,27.811003509708314,Leaf Curl
Sugarcane,TN,4,34.12002222165298,68.97764426153552,278.19838212915084,Root Rot
Barley,MP,12,11.853657512147361,27.99913231241666,212.6133342213317,Root Rot
Bajra,Maharashtra,4,13.192636712893954,82.85686077558111,208.14665814219896,Root Rot
Groundnut,WB,8,19.758891779328103,29.946898041164715,219.7748160703716,Root Rot
Jowar,MP,10,22.944109529966806,89.40578459843012,82.933324696985,None
Jowar,AP,10,20.616668701459574,49.94251483540177,28.16827200014004,None
Wheat,Gujarat,3,14.956893429350918,46.73558178555278,84.91614945856064,Wilt
Rice,AP,1,13.363891530453225,61.03963390518226,242.48182388321007,Root Rot
Bajra,Punjab,5,35.7824568011325,47.604950554464054,187.24824663042114,Rust Fungus
Groundnut,AP,2,20.89543677855784,36.428552467532185,121.15800868635519,Blight
Maize,Gujarat,11,16.557981343345254,64.0400690935958,87.6253940956804,Mosaic Virus
Groundnut,UP,6,24.609740698701263,70.98545189920475,243.95283767195022,Root Rot
Wheat,Bihar,4,11.104702016138553,86.17251236418242,148.2033831374853,None
Jowar,Gujarat,9,28.008435469967512,48.63830253053433,191.28837794405626,Aphids
Barley,AP,7,17.454687605487944,69.40410548712009,23.519851049255788,Blight
Maize,Maharashtra,2,27.945892423939732,78.35224615793543,140.38096298480923,Root Rot
Sugarcane,MP,7,28.423754933376067,78.19686711076294,24.32165026934409,Wilt
Soybean,MP,10,34.27672574075938,22.398909700585076,240.47993452860538,Root Rot
Barley,MP,8,16.897142668284218,44.89916240225305,89.79041857990535,Root Rot
Soybean,Maharashtra,3,23.903939158578407,20.939285141639328,66.79426754327281,Mosaic Virus
Bajra,WB,3,38.856620145753624,59.135594450794244,279.3903531550238,Root Rot
Rice,Bihar,11,31.8137453225386,80.55632982702912,25.042142903803292,Blight
Maize,Gujarat,2,39.26031424052675,77.04426234768366,75.38987925066542,Stem Borer
Cotton,AP,12,37.82097139231312,76.78747008944339,87.33565699070724,Aphids
Maize,WB,1,28.32245790419296,44.62851984862402,250.38510333902175,Root Rot
Groundnut,AP,3,17.917910676464302,23.243075837449673,218.82348513784459,Root Rot
Jowar,MP,10,32.7077246998725,32.06924051576149,290.8743720449714,Root Rot
Groundnut,AP,12,30.943577374368783,66.94839513057224,214.56002313308278,Root Rot
Groundnut,Maharashtra,11,27.66670361072193,29.368995612693098,86.16930014943388,Blight
Bajra,UP,7,30.93487685473903,28.772985742760916,66.71410027004927,Mosaic Virus
Barley,AP,11,28.40759243635753,44.75726673789077,231.51359958173032,Root Rot
Cotton,WB,9,25.581370692185395,26.61743795506787,272.2529427177036,Root Rot
Cotton,Gujarat,9,22.478664450500297,43.08488995015878,275.26839476560707,Root Rot
Groundnut,Bihar,6,11.341251237323215,87.87848576073466,235.9070651071383,Root Rot
Soybean,MP,6,35.97063757309543,21.396577614933513,242.4225069958041,Root Rot
Bajra,Punjab,11,35.96621747799237,78.13799650528554,205.46334943228288,Root Rot
Groundnut,Gujarat,5,27.821419599067664,89.553516411006,226.0315882862657,Root Rot
Rice,UP,2,18.03652915474462,50.5483691882359,52.49382251669751,Wilt
Jowar,Haryana,7,10.843931321166773,86.01387581201342,112.17814322259274,Leaf Curl
Barley,AP,1,10.042864125009226,38.2801407934154,148.2676688529206,Stem Borer
Sugarcane,AP,6,12.187221691676164,88.7608110874451,206.01045942768036,Root Rot
Rice,Bihar,4,20.796589790534952,80.30859176602284,136.95087431349202,Blight
Soybean,Bihar,3,15.651878379912333,81.92882990300056,124.99944587696166,Mosaic Virus
Maize,MP,11,17.951742569125706,29.127885117034857,177.80715399092847,Mosaic Virus
Maize,Punjab,1,30.98981131914796,80.90436924918063,130.44008330553834,Stem Borer
Rice,Punjab,6,38.77449323077472,85.92760934695106,40.311456472931795,Blight
Groundnut,Maharashtra,7,16.203275290600974,77.33335853699967,291.43671374920444,Root Rot
Sugarcane,MP,11,23.969318024094687,26.395481627296125,279.3253757731655,Root Rot
Wheat,MP,1,39.74438204498231,25.9343642683832,30.922455444745292,Rust Fungus
Wheat,UP,11,37.95023194702536,45.03241955386095,168.17228971634324,Mosaic Virus
Soybean,TN,1,20.569489090876935,69.3447967116202,219.57671126668987,Root Rot
Groundnut,UP,7,19.590671403942494,20.87169797170161,190.76159308502207,None
Cotton,AP,11,17.26511921011744,86.54520223378726,118.94825862271911,None
