crop,region,month,temperature,humidity,rainfall,rainfall_next_7d
Jowar,Maharashtra,11,14.494385978193556,81.98598877480288,155.07708197297887,159.0325251553242
Soybean,WB,9,29.317950456795657,43.785361491665995,46.72742436809649,46.74147690743807
Wheat,Bihar,1,11.043028093937345,88.45623993787376,288.1167145855538,314.8519215035927
Wheat,WB,3,16.391699975534078,21.094247630972774,102.99956278056949,119.8576358448597
Cotton,UP,3,29.013357743697252,36.76875358876761,152.8508335905021,98.8804042472248
Bajra,WB,4,11.3857521868329,52.0124639270378,155.53874218609232,146.55076871325645
Sugarcane,UP,12,13.05361255865076,37.94272080889378,123.823992082443,132.00460194722646
Maize,Maharashtra,7,18.73031784745642,71.61754577982782,62.443148684666575,73.28808215558324
Maize,AP,7,27.269114079467524,77.01860283483613,217.20162460762975,183.4187624008722
Soybean,Maharashtra,10,10.479476661734473,68.82555961795727,74.73613368332417,60.64652435893254
Sugarcane,Gujarat,5,24.470627727334364,87.92789383162582,211.0511849086215,242.25763991818607
Bajra,UP,9,28.772312462353142,51.92266010752183,244.5902336543508,257.4915952976268
Sugarcane,Bihar,7,22.075683664969887,88.58388567638009,26.47698783716667,42.49440286983058
Cotton,TN,2,12.02919422436723,28.722744131492934,224.8996997071397,173.52927917982316
Jowar,AP,12,28.326239055892636,79.21612579771136,198.64928700751858,244.0210716063528
Soybean,Maharashtra,3,28.17506190743402,22.690890220045276,74.81650681264586,77.39257573232724
Wheat,TN,11,25.181270651035092,57.23415964998528,193.65407823438167,236.27362776031595
Soybean,Haryana,7,30.7943642678662,53.91301290139429,137.81605930776414,98.4728757011561
Maize,TN,5,16.23405199459853,79.94097317125915,43.685750022734325,44.3298157333994
Bajra,Gujarat,7,30.35622227051673,69.05127081602865,166.63270058348118,143.81788669793553
Sugarcane,Gujarat,9,14.843642189507577,50.87395641726598,292.5199241126564,328.1612881963064
Bajra,Maharashtra,9,21.78080893104361,82.69700878102901,201.6668591754946,153.15904442374512
Cotton,TN,3,12.026999388357943,82.01085780109648,112.55251612440081,104.87309670868883
Soybean,MP,8,34.573819962406205,21.73122833296667,177.78046024397744,178.20854882833993
Barley,Bihar,6,26.147002630448227,80.97130054563536,226.58435463557228,271.298012737489
Soybean,Haryana,4,39.13147607091065,56.86097496554783,63.74775501167564,76.14696224527697
Wheat,UP,4,38.26979803231244,78.72725828651339,168.0720254679978,118.48884406504476
Soybean,Punjab,4,39.95683408695555,32.69265172323214,161.92217221949687,170.33233576238064
Groundnut,MP,7,13.037985108467192,30.576686356547633,125.43631204359875,159.21029462921905
Cotton,Haryana,6,28.19741135609986,70.55422019920663,229.17836686755084,165.39484504421162
Rice,Haryana,2,22.227256349024817,39.275038663306596,178.20300980720077,212.36707642685585
Cotton,Punjab,5,25.97993762210872,59.11883860536855,215.69088477338033,274.1983299903787
Sugarcane,Gujarat,5,19.263020980099547,68.2170877156104,186.86915256799682,147.04110940267833
Rice,Haryana,6,11.442065141752897,62.728525628106645,238.66313067619384,214.07174639864095
Sugarcane,MP,7,31.23250808820984,68.92758313875352,197.50071151644244,175.6946757795086
Sugarcane,Maharashtra,12,38.97451221499511,63.42500979425354,209.7675984259101,268.3029520760532
Wheat,WB,11,25.97145478253215,46.53896218153322,83.13948302604928,70.80197450817305
Wheat,WB,8,19.88739851385686,26.334609097089853,256.8432196388308,246.10882346403034
Jowar,WB,12,38.14834746195919,79.87416035696216,63.5045964030042,61.33376900922987
Maize,MP,10,20.939995884245683,79.22057539216797,115.1485679135705,117.09490561763376
Jowar,Bihar,8,37.43587578221148,20.397534377459625,269.0336465051777,224.6624981754587
Jowar,UP,11,35.670725644752125,78.86058483340128,50.40392405448238,60.42181840301964
Maize,Punjab,5,25.861330172462246,30.569216425228,262.6700870175971,263.1841977034752
Barley,AP,2,30.30618000005372,43.30038221447556,153.1022799438102,137.49335744580478
Rice,Gujarat,10,31.009523308468317,48.93440491922051,71.40426897387184,65.8324280163433
Bajra,WB,8,29.232751150817727,67.57415942147433,226.414189397914,298.48376676342036
Jowar,TN,6,14.82249864915876,26.469083969113623,99.4869124335231,94.02284568370179
Soybean,Gujarat,3,30.783286351204612,77.8651912449423,209.81457485172746,221.02151570584064
Soybean,MP,4,10.096542523350514,85.99234504009031,241.45076077948508,220.16132273120783
Sugarcane,Bihar,12,31.30110455137789,86.68871080419379,179.412067851964,132.47560747307313
Maize,Bihar,1,26.64508403875602,26.428660106326582,240.07962014605474,299.29547737963327
Sugarcane,WB,3,17.792812664285155,84.35661774991732,281.81295379473534,355.24603235521107
Groundnut,TN,4,34.11293034231545,59.74802279290554,174.1124909474315,183.13855860823318
Groundnut,AP,2,22.158368166295627,70.88499938083476,62.663194738271656,59.052600647850845
Bajra,WB,12,24.57331553848397,85.14176945494718,218.6884702563795,213.52311533677002
Wheat,Punjab,6,10.83023664601404,66.2696819614,134.82060351998382,106.92403112780147
Wheat,Gujarat,8,22.039590572995785,51.97176119755093,168.7647828870434,189.15148060150764
Maize,Maharashtra,12,15.020883774494793,56.757828335873434,195.50830118812468,253.8265623610037
Maize,Gujarat,6,18.284299355042307,67.91524353274029,220.8979447955392,179.0441445763005
Jowar,TN,10,17.56418496060218,86.12892308791062,199.1419368997585,222.76324219863554
Groundnut,WB,3,11.380623812022812,82.28660886436865,85.20367210331065,64.67919775793014
Jowar,Punjab,9,23.814836357428536,60.39470787211942,229.48645587186405,287.5022524274956
Wheat,TN,4,25.677772393896664,34.77071883545531,246.05578611369194,205.87488292084907
Rice,UP,6,27.131878860439503,44.27103872792381,30.548555020152573,27.342773705683463
Rice,TN,4,23.866593114770644,45.326524878194945,106.28013053933209,103.43923233213307
Maize,MP,4,36.085806820512204,40.242182378972785,293.78353834116456,320.02106151578755
Sugarcane,TN,11,11.13039235325928,72.27219088711621,69.76362131372616,84.0217166167101
Wheat,AP,2,28.414258173797812,78.51913211396007,71.18966555139934,75.68672413454905
Rice,WB,10,35.98395038920849,42.38816259235455,185.57085898962512,219.31265223170402
Wheat,MP,2,11.231207227370813,79.22881905837716,114.68530789475807,92.05152865876028
Cotton,TN,2,24.88920998272718,71.41061855157616,203.9939141209385,232.4080744992866
Soybean,MP,2,27.670815786456945,50.87815357441764,93.54063129148761,54.96065389363113
Groundnut,Punjab,8,15.727172487300338,68.90641209376216,139.28021200623755,164.03123535926056
Jowar,Maharashtra,10,17.57500326495698,73.85368178989957,299.5611013884435,349.59504602808613
Wheat,MP,4,33.56780012630057,59.272177298889744,124.5634092520504,112.73450426039689
Soybean,Gujarat,4,27.02193345128561,51.01793724935309,44.12643251362187,28.77543868366077
Cotton,UP,10,19.47336091726189,27.12001128453635,227.88212458616005,174.27694052696907
Jowar,Bihar,10,32.94265666831811,20.095876978363698,184.80136000250084,157.61321333350662
Wheat,UP,11,32.40146722612737,85.60759174078491,144.482182124727,145.44306827397915
Maize,TN,3,20.36205355925167,38.723934537804936,274.4418623692479,272.1632609654915
Soybean,Maharashtra,5,24.659428913478223,66.40888144084389,61.055650912248154,68.93688902564952
Jowar,UP,4,29.935568006127912,86.03528109509118,157.12519851152857,175.56650242542756
Wheat,Bihar,7,20.29747653646048,77.28038948653573,73.70000250878198,73.19512636348082
Soybean,AP,10,28.87028233003531,28.58079629745621,43.37848995149782,36.218063078036984
Cotton,AP,7,17.53221192195319,76.13387153117388,143.8590420669148,135.84723960704378
Wheat,Maharashtra,6,18.76062482464777,70.84751692832083,285.2571555712377,363.12211843344164
Wheat,Bihar,7,19.320179301233317,43.05779718810622,222.1787520327323,249.38419858589418
Wheat,Bihar,12,38.081643112465414,68.27212588454705,85.66297091373747,94.0678678735261
Bajra,Punjab,7,35.010164263229484,77.81210579548915,149.5344304214704,155.52914114105974
Maize,Haryana,8,26.954979267675043,40.39953362088072,243.2864907576616,192.00584183238306
Cotton,MP,11,26.916166282346175,80.83204922765586,74.71580141238357,93.87660804864632
Jowar,Maharashtra,1,11.684395661654271,25.51700688448529,77.03503588342609,60.540821388847235
Bajra,WB,3,29.485241898115344,56.92181179618789,70.68851200703206,124.97095190617281
Sugarcane,Punjab,12,19.843595719847457,36.32537595223845,190.08406172941628,158.7318662424784
Bajra,AP,3,28.36898086390239,70.96073461745537,28.106262355489527,43.58617295547207
Groundnut,Punjab,5,35.20701243313709,32.2406193999812,184.53396995045094,216.23910138299155
Groundnut,TN,10,11.364949175799545,43.90176524204554,251.103530579989,259.2629549193201
Wheat,MP,7,28.21190510232793,28.917002975630027,239.14260421757982,212.98889228695558
Bajra,WB,10,26.926018437002888,76.83403172688571,206.71276254775583,182.42126106332915
Sugarcane,Maharashtra,6,16.202996656883005,29.259234879387137,81.45785896673695,97.68947848878432
Bajra,TN,4,29.39298846894037,70.62061241914134,248.5968211849229,218.6330001332972
Maize,Haryana,6,26.64505701835873,69.50611525700637,288.09030280031226,299.46647531658357
Maize,WB,7,33.019603720669544,29.96578710131189,71.4590521684866,71.36838463541076
Sugarcane,Bihar,4,13.318557044480483,59.62357534462097,274.8919116816255,339.7797943502189
Bajra,WB,11,23.308220611120618,54.78155228187522,258.83688837764294,292.13500326066594
Soybean,Punjab,8,39.937988013045185,61.61531982877329,294.198433913412,204.44695925999267
Maize,Gujarat,5,30.678425446134113,85.60593427594769,109.39720477476214,92.73371210384859
Maize,TN,3,30.528946679094656,25.637591570474633,281.54003249845687,184.37662945262215
Rice,Punjab,2,19.53613301057029,77.43526112606428,70.26503090760471,67.73449782915573
Bajra,Bihar,1,12.81664312663549,80.34752233631917,69.04953524554544,57.08267238664045
Maize,AP,4,38.484831257080614,28.839186323045844,49.95680645248368,55.905373831721846
Cotton,Punjab,2,13.164142089057815,65.92742968514209,139.7761867110006,169.32681680079523
Bajra,WB,12,39.78118931812995,69.14862035223993,23.411065471293885,32.46169759987499
Groundnut,Haryana,3,13.77342917265807,58.40663977627405,126.77630816185375,93.13018627772229
Rice,WB,1,15.127220455777834,55.205097080463204,195.25932051753205,133.66807243556894
Maize,WB,6,19.25100865150096,42.24728982876721,41.91320275151266,15.72684463025579
Rice,TN,4,25.371255804686147,68.2357110384031,249.172978712087,237.75496657746945
Groundnut,Maharashtra,5,33.71204956332298,39.988266063893974,101.96164233163351,77.31815412602676
Sugarcane,MP,8,39.130249058045166,52.20162309259728,33.00755154707029,45.377053725190095
Sugarcane,WB,11,20.764746428722972,80.01584171219221,124.89131521340592,134.9764558577373
Bajra,WB,4,10.612392796754778,26.267800917438016,58.76227921996777,56.29896292132998
Groundnut,MP,6,28.5003856898741,56.985917987824415,242.67849492465507,299.10207322167
Barley,Haryana,3,31.323695837463088,54.02518423647,113.5220441134053,99.8735279234527
Barley,TN,8,21.923326466069994,46.493697866086656,52.76427650688328,51.94577070967002
Bajra,AP,3,15.5042814692927,61.82707849868036,147.02476167692754,90.67467446914702
Wheat,Bihar,7,19.18046784214112,21.093855119451955,146.5534632435162,128.41653145644966
Rice,Bihar,7,29.673991279597388,54.47287024651371,97.17066076127874,100.66382031828675
Rice,Punjab,3,24.82548609303905,53.99833783022316,111.55900055788462,91.72221698653624
Sugarcane,TN,3,32.30272085956762,56.12786041496154,235.27488340709405,167.67243975870923
Barley,Gujarat,10,16.545107335699427,34.87081794219948,198.8428671256539,191.40058251797677
Jowar,AP,10,35.25956854911148,34.531755039965944,80.10410095600145,64.27592251739443
Maize,Bihar,12,14.67654754590173,65.30417907836738,285.4916178083619,357.36064288417367
Maize,Gujarat,11,19.89746286737332,26.490925412298175,105.32277374146983,102.29958699254149
Maize,Maharashtra,8,27.736228895656637,41.41450658044291,169.36302469163613,132.37747857367341
Sugarcane,Gujarat,11,32.10589574957409,78.15711485749114,179.91376691638578,165.39794325841314
Groundnut,Gujarat,3,17.985444136120677,27.263463956925047,79.82654345927007,81.81221116399423
Soybean,AP,2,38.44359206445523,52.7646192546874,101.54310668447988,78.96518473753574
Barley,Maharashtra,5,31.18333849590775,66.80415234561713,154.59424960565218,124.10833486746091
Barley,Gujarat,11,16.530250952767368,29.91510527333801,91.7700389268559,84.81358358828388
Jowar,MP,7,31.77296606885711,41.87240048325463,105.5759595919259,110.93045850834038
Rice,UP,8,30.89001084153674,59.1129326558759,191.68195479532258,165.24878101945993
Wheat,WB,1,32.58052215434677,42.90594984277202,225.4512534752444,229.79581763092068
Bajra,Haryana,12,37.476421741793075,27.695644454244455,244.27455876994503,212.82113012404696
Rice,WB,2,31.351515561375976,36.268445346397925,54.081545363972104,52.62395947317821
Groundnut,Punjab,7,20.557308786523215,27.659074151049754,226.3592966542991,283.40354304779476
Bajra,Gujarat,9,33.715524332401145,88.84889991320614,282.18239292260745,302.5097635946778
Barley,Bihar,3,30.87585273406878,36.49540226691468,182.605428848124,155.53497635829035
Groundnut,TN,8,27.227775575757335,57.13877794412662,189.31046409615305,240.78577648352638
Bajra,Punjab,10,20.614986799906774,49.996533697787534,287.4905905368045,214.82291121056272
Jowar,AP,3,37.63147529224838,59.865951749119674,263.44103400170326,229.25314896809937
Jowar,TN,4,25.382642282573343,54.86637783907612,176.1473739583243,178.5438748499137
Cotton,TN,2,28.84310131111705,70.90132884679164,234.4378708407809,196.98199947719877
Soybean,AP,9,22.460892640818237,81.11097279337312,70.65172185329682,75.55449283875807
Jowar,MP,5,33.424459264443584,39.97095711027683,135.67188112168003,110.8563137874155
Barley,WB,5,20.23118519161317,32.85247358670211,220.3145926731863,208.7350804052657
Wheat,Punjab,4,34.31903174526853,88.90378933766307,100.80315600742392,110.17981628239079
Maize,WB,5,13.238242860147423,80.6250721954708,147.09133718607583,130.15517658854577
Cotton,Maharashtra,12,31.26885682373766,45.47428004073978,68.36382401770754,56.26182992272587
Maize,Bihar,1,24.306464476932206,82.63507646010854,271.38488569355746,293.5737870250684
Soybean,Punjab,10,30.96260688765724,66.93824179471099,270.7871424040753,258.3357881347435
Bajra,AP,10,25.94186929140004,50.619444800751666,153.94059026200134,132.94311730475877
Sugarcane,Gujarat,12,14.02918983110806,81.1395366362236,73.7614206873177,96.58303714589566
Jowar,Punjab,6,24.30974627651276,67.26979030432383,210.17914793975575,264.90753936539426
Wheat,Punjab,11,38.93676911994066,77.85158560001005,79.78978776977237,69.67197200340634
Soybean,UP,4,32.64521803710365,49.243182013661254,84.00648836709979,85.11461984583308
Maize,AP,12,19.005678460643413,75.91008169486756,292.17302563905423,338.0472163032517
Cotton,AP,4,38.32342443720536,45.68488574358415,47.871576577499404,46.149204940507204
Jowar,WB,12,33.36838831567323,71.45553605505017,126.18770312270802,120.53064614588449
Barley,Bihar,5,20.93341363234476,50.487137929237356,175.36491182500706,202.8224057997241
Jowar,AP,1,28.10721897328555,48.363622337242155,50.181201733222665,59.673516127813656
Cotton,Haryana,4,22.800568121091686,75.76430642100692,30.90406764305599,19.142178625565982
Cotton,AP,10,12.90071181675891,28.75257470807494,171.85463408940967,122.91187290864845
Sugarcane,Haryana,3,34.18088219085472,84.97463150434152,52.07659198931692,72.31314127903869
Jowar,Gujarat,5,15.73234375382565,55.607651261432714,90.32736059716228,109.38850497998948
Jowar,Bihar,10,23.74114888477135,64.52520791187172,159.23644557721738,116.47739690557381
Sugarcane,MP,5,31.079143626657345,48.3683045001968,117.29939954758004,127.83155822128877
Groundnut,Punjab,8,37.96641066480599,65.21122546354866,218.9556276124193,161.69770731356996
Groundnut,Bihar,1,11.88178271341188,69.68960148669083,289.4871544933597,351.923676548443
Bajra,WB,3,21.797006703521127,80.79341348479036,230.89378474360169,206.68519256098148
Groundnut,Punjab,5,28.43943174659066,79.80651002111856,299.9977718448305,245.48993646089826
Rice,Haryana,11,33.37927916355836,45.04702900282775,128.8955558875576,133.4364684219086
Jowar,TN,3,37.627935283015034,63.10970096811731,105.46682298839242,99.44013857465757
Wheat,Bihar,6,10.014919451593693,74.64041088750841,79.52388189811064,75.44613548913863
Jowar,WB,10,28.832901480963326,73.54044430713176,267.76583726791205,247.68189609503614
Rice,Haryana,3,10.208107755839897,82.36520142268941,129.18200324601344,114.66499661528229
Rice,WB,6,33.6176586262239,78.23604776713597,219.06375635276405,257.0265192909093
Maize,WB,8,14.489997910431141,70.2499148354824,208.9375758796436,190.61852049455132
Jowar,WB,4,36.838619180335776,72.41986644401692,35.980904928401436,34.64686915028165
Soybean,Bihar,8,14.653727072381162,76.52106294950563,266.30093958668544,193.8862440697259
Rice,TN,7,32.9298694573774,78.65219574566557,156.22982942383126,170.56520558766692
Wheat,Haryana,11,18.67911783441855,44.68683201157583,82.59349825042572,107.17903028835158
Sugarcane,MP,11,26.71761645490762,74.7267513685338,294.14433562039363,251.69997717446532
Bajra,Haryana,4,28.25302705313897,86.44462904151787,230.88377068752044,293.80446083479626
Maize,AP,3,16.2028194594141,36.30743717897937,192.68547726195933,154.54617708342556
Sugarcane,Punjab,5,18.960906505781644,23.376447087897496,296.7453270481161,294.3634902148293
Maize,TN,5,13.225233473115745,25.067740402158698,231.84428742310445,225.90455727626792
Wheat,Bihar,7,10.158670161312463,35.170272626164305,53.92036537039254,40.66167373289909
Cotton,UP,11,17.184041155481893,84.38532566272772,297.5211951064507,243.78087720683715
Jowar,MP,1,25.480070675171113,28.87572587184463,187.3282829331547,224.5960250866673
Barley,Punjab,9,31.407917782749443,72.3322131049073,103.84191426332977,133.05783572748402
Soybean,UP,2,33.80678875275795,80.69306817832333,248.90577545254038,263.6691826703689
Sugarcane,AP,9,12.092978822099262,81.42647153186296,33.41754018444938,23.873163598557177
Jowar,Haryana,9,18.172386596466744,49.17240094378573,203.22260672969173,206.2149339404534
Soybean,Haryana,3,33.10671936224993,54.668321448761574,64.59647648856235,76.8942369461905
Cotton,TN,7,24.42606624753727,42.62741989650932,44.51196127557993,56.76207764903473
Barley,Bihar,3,15.46560961979655,30.314107291376743,119.1155306637885,83.41412198844255
Soybean,Bihar,8,21.766420236894735,34.85198924113907,119.78176839674204,151.48537069685833
Soybean,Punjab,8,18.101025726998678,29.434959945040184,188.1474558761381,223.56819379633498
Sugarcane,Maharashtra,3,11.519605157626625,48.526558771709304,178.32169984987317,211.05157108106224
Groundnut,AP,5,32.90881436794206,31.92419083792054,212.62541951013472,156.68094157440942
Barley,Maharashtra,7,18.750809827604762,48.23805338530705,68.75017565787289,84.03778024728625
Jowar,WB,1,38.35393983799179,79.58323901179998,263.84175254576974,275.9357176687378
Cotton,MP,3,36.643751213380554,65.81609397239356,260.42866281494867,265.90556124801316
Barley,Haryana,1,31.488324407011238,66.39262460669514,80.55630457009589,79.93500673497753
Wheat,Punjab,2,19.799031616789264,76.83062541012703,152.60074650390354,173.45729427856847
Groundnut,Maharashtra,7,18.397706580431503,22.883545511487988,156.64427975382148,144.80766784566725
Wheat,TN,7,24.25814440475204,75.61576263439375,277.9465764619417,248.54123182489622
Cotton,Gujarat,3,20.638075009829226,33.74441894988934,273.57328817074324,339.5831007011032
Sugarcane,Bihar,6,37.0347497207638,44.21488332219547,38.89090367709412,37.614004667884416
Sugarcane,Haryana,6,13.704854178437037,41.562997648781305,288.2483968036669,348.7424938650795
Cotton,Punjab,2,31.734027268451275,27.395888353366512,39.197386283749125,18.527212842427232
Maize,UP,9,28.326903829775734,32.159694467740565,173.88009150747087,222.83589143799244
Cotton,MP,8,34.18903574009103,86.944303782522,107.24608169296113,104.31262312545981
Groundnut,WB,2,26.274619802506198,62.01905797591658,129.32988459109782,134.2750308942831
Rice,TN,12,28.886220328464304,53.17802329061315,195.48073536889007,167.79072954208047
Sugarcane,AP,4,38.882218958994265,73.04563477672319,183.46837963995134,166.36387113122154
Bajra,TN,9,12.758846580974849,76.96175629978941,66.89684657633956,81.3305139928515
Groundnut,WB,4,13.1459697645119,27.718399773388267,291.53889971416953,363.2411049346389
Groundnut,Gujarat,7,21.808230541836927,71.86337908248733,28.03439293862916,26.86729721224785
Groundnut,AP,5,24.181983802029784,85.26775769417462,116.14589229986798,121.27912682642427
Soybean,AP,10,15.996161261879879,60.98052572384333,244.3861428891759,247.73673739352114
Groundnut,Punjab,6,12.480033909486066,62.99098660415979,258.26218493574004,202.87631389671387
Sugarcane,TN,1,10.66528769692479,80.92851030716156,243.24127107123005,176.37148675537716
Rice,Haryana,4,32.93776751337516,67.56377915743045,124.29967745695524,148.797340302158
Rice,WB,5,24.551721809914753,89.66872581638783,208.55197490389347,255.08750865910343
Groundnut,Gujarat,6,35.30210289499507,39.788554521617215,234.00391156548864,253.85807201592485
Wheat,Gujarat,6,20.82511705115713,79.18364045540379,181.82704247284119,222.90564894930753
Sugarcane,Bihar,5,31.103383900839248,62.86864546140286,210.1249810863531,174.13423759586726
Sugarcane,MP,3,24.655615670894814,45.60148784101795,175.0150001003615,122.24246388662957
Barley,Punjab,11,28.36209995839571,81.81417694136286,35.38589778544012,32.99765033304337
Jowar,Punjab,2,21.10590523363346,89.7372379276999,96.51998789270812,114.52561428492426
Maize,UP,7,12.435093113420223,24.049455817782814,216.74229431803366,192.21816816386232
Maize,Punjab,1,38.42120746634426,84.78659296664054,87.62949201789644,69.40473497328462
Wheat,AP,12,35.082695587558426,34.21777018391939,147.53037110319977,181.5666211510752
Maize,UP,12,19.35675319464922,34.363161533454935,169.69159240157964,142.55864491973009
Barley,Gujarat,5,38.76108806631832,22.922926435632395,207.8718334729946,147.12139678967816
Cotton,Haryana,4,19.01466194245348,84.55314137451612,92.5603805998556,83.99987745794435
Maize,Maharashtra,7,23.28970060650611,73.15786272638601,186.6602336960467,150.0228693366749
Sugarcane,MP,2,32.654069820666315,23.74144310441721,187.02264816524442,175.89049087840567
Cotton,MP,11,19.27012744997141,64.3474646581446,256.6067026785645,310.8904018163184
Maize,Haryana,8,19.735239359071926,28.40941075928992,174.5733629644566,183.76480409408202
Sugarcane,Haryana,9,22.30246476318001,72.59836550165463,102.62148582857826,92.60336825538968
Sugarcane,Maharashtra,12,24.05168078807992,48.63376900681014,166.35687110160737,197.78798548664804
Groundnut,Bihar,10,13.70848725440283,23.62437835407407,50.037456503993155,27.677267175055803
Rice,TN,1,10.524749740581786,78.05852143341136,190.1696521772663,138.20211403150248
Wheat,MP,5,37.57471578565162,60.068929232737204,276.51665482421305,335.34484593240234
Barley,Bihar,4,20.595658960689793,74.10077250456368,168.34688872200763,138.98043300717043
Soybean,Punjab,5,13.050658046546122,67.2171595746853,101.80710906979834,134.40498412037877
Jowar,Haryana,9,32.77514206420132,50.40773222935654,133.54730875018913,112.84146873160455
Maize,UP,12,18.851820129936726,68.90665216745427,272.5202176016221,252.5835586859527
Maize,Bihar,3,15.44992222604341,21.032742263949153,247.6587233757852,224.00204622382128
Cotton,Bihar,1,38.878330985819986,43.7816291287417,244.88911765526484,176.99261353968205
Cotton,MP,11,37.61628674362329,74.44973772188493,177.9423555613933,183.06835436171514
Jowar,Gujarat,3,13.172375738109707,73.41433347695869,130.99563523282916,170.99995386552644
Maize,UP,4,36.97855629464664,82.11865570467572,57.08150025890203,46.172083192949415
Bajra,TN,2,36.726025780098254,62.77318642507452,293.17192366225504,272.9806542244768
Barley,Punjab,1,29.031236587554286,85.95377614659427,70.14888693251291,35.40193505680926
Maize,Maharashtra,1,25.89214002670544,59.039854463121884,90.59318798864065,78.80546977581773
Rice,WB,8,16.52315553403925,55.03178046953056,233.99322371722482,207.45632678046874
Jowar,Gujarat,4,13.641528262176069,33.80516262725009,118.21045009595369,141.979378782185
Bajra,MP,12,28.191071528800936,74.51854934222713,183.48318596640732,207.3821029656096
Barley,Gujarat,2,34.65871770168678,68.44400084097023,233.25959932391325,292.9442935226044
Maize,UP,10,30.65931563627663,52.25324792630093,175.71399556574252,142.86895933477925
Soybean,AP,3,15.424012710020678,26.097612367334264,157.40143768595502,121.36154629119682
Groundnut,TN,8,18.7005592075513,28.799166654918118,34.196654803759415,33.04626272660921
Rice,Punjab,6,26.39252761568558,28.012283716795828,156.5440146408189,178.2650072697381
Soybean,Gujarat,8,28.749775526303868,46.291951566243725,147.40745523400983,89.48491193067781
Cotton,TN,10,12.167578375220668,31.12843018327614,266.543350971828,199.6362229675113
Cotton,WB,5,28.42154914734037,80.25894694842447,145.2699893551226,133.3952225743659
Maize,Punjab,3,32.08958184590868,82.95422843378657,196.3839907509043,148.2046775005583
Cotton,WB,6,15.440735458234776,79.97383452379836,236.64536907184367,168.71307620416783
Rice,Bihar,10,17.386561451591874,62.619845690472864,150.96018880067982,129.84244577297613
Barley,Gujarat,8,17.766897705361426,61.74487789336956,93.03952024206782,81.22816495124115
Sugarcane,WB,5,38.19430757727564,82.36468605330793,270.30694151056923,241.27507366900977
Wheat,TN,5,22.210483623639682,48.44157124646638,270.7450362466552,320.6332516287475
Jowar,AP,3,25.917143691536985,24.364102343361914,271.9539307581691,224.54917989192336
Barley,Maharashtra,3,31.729430491510723,52.92752099806176,96.37715097893525,92.77188486673472
Sugarcane,Haryana,12,21.14380790160908,58.759732384173546,108.32861217843246,147.93775298522638
Bajra,AP,8,13.166666408330649,58.461650148612534,277.2630388307213,252.3821076756888
Rice,MP,11,29.629656121561617,31.130285565775814,55.21933244335135,46.66977797154793
Soybean,AP,1,30.01819499721177,74.83890813300108,203.64673743767153,221.15498083102653
Sugarcane,WB,4,17.81643445003642,71.23768364898743,101.84901989941741,116.92501341376135
Rice,MP,9,11.056867295521654,36.08970536115635,221.9658470973158,219.82215430780852
Groundnut,AP,6,29.960594627361292,58.586049580902746,253.42612010190928,235.0794060572366
Soybean,Haryana,6,31.102766573446665,75.32297460807962,134.27226830438133,148.12596609507915
Cotton,TN,10,10.78194677718294,20.537923608192408,62.32415875520416,59.149699103724416
Cotton,Maharashtra,11,30.795498053686533,39.26083647533865,225.0260974790285,158.62480157316466
Soybean,WB,11,38.16785707198217,53.042650742736214,35.60376220459825,52.59871786782224
Bajra,Gujarat,7,15.363558490423143,79.15221201568399,24.19792959159245,13.884995657644904
Bajra,Punjab,11,25.639712638058374,75.92770889093975,265.61317853579766,305.36302406362745
Bajra,UP,7,30.903293641251036,30.569476676350146,248.70609535699623,263.7858800868519
Sugarcane,Gujarat,6,16.902382063491032,52.39193256218707,182.94741565063885,185.97927819352913
Jowar,Bihar,9,32.546466749876416,41.32456964216088,206.3049922061247,170.66853027663325
Sugarcane,WB,8,36.04265288914256,48.100356169824344,286.7290477443912,320.1964997937201
Maize,Punjab,12,34.436528823094974,57.84373682581384,37.57457396199855,36.00729931297911
Wheat,TN,8,17.766967467830543,54.95383949078906,80.64617419509334,100.13799965691976
Soybean,Bihar,2,34.12649322505263,29.910224760331953,224.17670931356764,233.27216041410745
Barley,UP,7,22.40029733207151,28.518168589592687,93.93000398969593,111.53623925183379
Wheat,WB,12,17.993902744667373,29.11882347901681,78.03353218219522,81.82314126058854
Groundnut,Gujarat,1,15.039144015247805,78.89017980590873,143.8168915783849,183.3769529128943
Sugarcane,AP,10,37.269443275200615,21.395474842337894,222.6354213124507,233.46305658181365
Sugarcane,Gujarat,8,22.806926245498833,34.16832435139523,78.94619968597037,62.82803643206278
Rice,Gujarat,3,35.9719356064842,86.91242446823783,140.27263564247343,98.76419830615285
Wheat,UP,11,14.786349667893788,24.62149332630497,165.26877044836908,154.94307579344044
Rice,WB,9,33.00980398459356,22.542501346852333,68.22297800631652,63.221668202699604
Barley,WB,5,13.30040043369669,47.11305273197597,153.50063967117632,131.37726486485977
Rice,MP,7,10.526948382398283,30.584039397408986,262.4453390275935,324.2378871565026
Wheat,Gujarat,7,39.85147923179238,59.603448504049915,228.8982862035021,229.02964501125547
Soybean,TN,9,12.20611999770973,43.70066831423853,160.96532319637436,197.63616110887315
Groundnut,Punjab,2,23.846213561885037,34.62785888310319,55.078983093821655,38.183933114241206
Sugarcane,Punjab,4,36.35156148790393,89.90212015302386,26.539946411570668,38.63713672074005
Barley,Bihar,12,34.581386441972704,43.87728857238697,38.827904588081395,36.56654995597482
Sugarcane,UP,8,24.135271388668244,64.87045140477076,230.0605991027602,163.74373410775456
